company_name,website,logo_url,description,info_2,info_3,product_categories_
Nelumbo Technologies Private Limited,http://www.nelumbo.in,assets/images/exhibitor-directory/1760017773_nelumbo1760017803_1760017773_nelumbo.jpeg,"Nelumbo Technologies Pvt Ltd, an ISO9001, ISO14001 & ISO45001 certified company provides end to end solutions for design & development of Power System Automation solutions for various power plants, transmission & distribution systems and industries at core. Our solutions portfolio includes: 
-PLC, HMI, RTUs & SCADA systems Turbine/Engine control systems
-Digital Governing & Digital excitation control systems
-Generator Protection & Synchronizing systems
-Auto & Manual Synch. systems
-Control & Relay Panels up to 400kV Substation Automation System (SAS)
-Data telemetry over IEC protocols to LDC SCADA for Renewable & Conventional power plants Industry SCADA solution load management",India,www.nelumbo.in,"Hydro Energy > Hydro turbine manufacturers , other, -PLC, HMI, RTUs & SCADA systems Turbine/Engine control systems ,Digital Governing control systems ,Digital Excitation control systems ,Generator Protection & Synchronizing systems ,Auto & Manual Synchronizing systems ,Control & Relay Panels up to 400kV Substations Substation Automation System (SAS) ,Data telemetry over IEC protocols to LDC SCADA for Renewable & Conventional power plants Industry SCADA solutions Load Management System"
NETZSCH Pumps & Systems India,http://pumps-systems.netzsch.com/en-IN,assets/images/exhibitor-directory/1759230755_logo1759230822_1759230755_logo.jpg,"NETZSCH Pumps & Systems India shares the highest market share in manufacturing Industrial screw pumps and also offers a wide range of other rotary positive displacement pumps catering to various industrial applications. The robust, reliable, and efficient progressing cavity pumps, rotary lobe pumps, peristaltic hose pumps, and multi screw pumps serve from the smallest metering pump for the industry to large pumps for the oil and gas sector or mining - means, we have the right solution optimized for you for every application area.",India,pumps-systems.netzsch.com/en-IN,ENERGY EFFICIENCY > Manufacturers of motors and pumps
NEWENERGIE RENEWABLES LIMITED,http://www.newenergie.co.in,assets/images/exhibitor-directory/1759914083_newenergielogo16062020finalc2cx151759914199_1759914083_newenergielogo16062020finalc2cx15.png,"DESIGN MANUFACTURING INSTALLATION AND MAINTENANCE OF ADVANCED SOLAR TRACKING SYSTEMS. 
MADE IN INDIA",India,www.newenergie.co.in,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > System integrators, assemblers and distributors"
Next Automation,http://www.nextautonation.co.in,assets/images/exhibitor-directory/dummy.png,"Here’s a 100-word description you can use for the show directory: Next Automation India, established in 2021, is the first Indian manufacturer of automated solar panel cleaning tractors. With a vision to enhance solar plant efficiency, we design and build innovative porous machinery tailored for renewable energy needs. Our flagship product, the Solar Track MK1 Tractor, ensures faster, safer, and more effective solar panel cleaning compared to manual methods, significantly boosting energy output. Operating from our 10,000 sq. ft. production unit in Tiruchengode, Tamil Nadu, we have already supplied 35 machines across 8countries, delivering reliability, cost-effectiveness, and sustainable solutions",India,www.nextautonation.co.in,"other, Solar Panel Cleaning Tractor"
Nextracker,http://www.nextracker.com/,assets/images/exhibitor-directory/1759129926_nxushorizlogorgborange-green-steel1759136793_1759129926_nxushorizlogorgborange-green-steel.png,"Nextracker innovates and delivers a leading solar power technology platform with integrated tracker, electrical solutions, and yield management and control systems for utility-scale and distributed generation projects. Our advanced technology enables solar power plants to follow the sun’s movement across the sky and optimize performance. With systems operating in more than 40 countries worldwide, Nextracker offers innovative solutions that accelerate solar power plant construction, increase energy output, and enhance long-term reliability. For more information, visit Nextracker.com",India,www.nextracker.com/,"other, Solar Trackers, foundations, eBOS and software & controls"
NEXUS SOLAR ENERGY PVT LTD.,http://www.nexussolarenergy.in,assets/images/exhibitor-directory/dummy.png,"Nexus Solar Energy Pvt Ltd, established in 2019 under the leadership of solar expert Deepak Chaudhary, leverages 16 years of experience in battery fabrication and solar technology. We offer a wide range of advanced solar solutions, including N-type solar panels, hybrid and off-grid inverters, high-quality lithium-ion batteries, and solar air conditioners. Our products are engineered for durability, efficiency and sustainability, tailored to both residential and commercial needs. Backed by a robust dealer network across India, our mission is to deliver reliable, affordable renewable energy and empower communities to shift toward cleaner, greener power.",India,www.nexussolarenergy.in,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , other, Advanced N-Type Solar Panels for higher efficiency,  Hybrid & Off-Grid Solar Inverters with smart monitoring, Lithium-lip04 Batteries, Battery Packs & Energy Storage Solutions,  Solar Air Conditioners & Energy-Efficient Appliances,  MPPT Solar Pump Inverters for irrigation and agriculture"
Nidec Industrial Automation India Private Limited,http://www.nidec-conversion.com,assets/images/exhibitor-directory/1759135718_nidecconversion-logoprimaryrgb1759135837_1759135718_nidecconversion-logoprimaryrgb.png,"Nidec Conversion is a Business Unit of Nidec Corporation, a global Japanese manufacturer and distributor of electric motors with +140,000 employees and plants/offices in +40 countries in the world. Nidec Conversion offers complete, innovative and customized electrical systems for energy efficiency in all fields to hundreds of customers worldwide. Its target markets are traditional and renewable energy, steel, petrochemical, marine and industrial automation. In the renewable segment Nidec Conversion has strong know-how in the field of integrated systems for the production and storage of electrical energy from renewable sources and their integration into electricity grids.",India,www.nidec-conversion.com,"Wind Energy > Electrical and electronics items manufacturers , Wind Energy > Wind electric generator (WEG) manufacturers , Hydro Energy > Manufacturers and suppliers of generators and control equipment manufacturers, other, Battery Energy Storage System , Power conversion system for BESS & Green Hydrogen"
Ningbo Deye New Energy,http://www.deyeinverter.com/,assets/images/exhibitor-directory/dummy.png,"The Company Ningbo Deye Inverter Technology Co., Ltd. founded in 2007 with registered capital 300 million RMB, is one of the China’s high-tech enterprises and a subsidiary of Deye Group. With a plant area over 15,000㎡ and complete production and testing equipment, Deye has become a major player in the global solar inverter market. Ningbo Deye Inverter Technology Co., Ltd. is dedicated to providing complete photovoltaic power system solutions, including residential and commercial power plants solutions. Also, Deye offers the right device for each application: for all module types, for grid-connection and stand-alone grids as well hybrid inverter system.",India,www.deyeinverter.com/,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
"Ningbo GZX PV Technology Co.,Ltd",http://www.gzxpv.com   ,assets/images/exhibitor-directory/1760520637_7a4eedad6f62d8dd3bbb12dc3a202a091760520654_1760520637_7a4eedad6f62d8dd3bbb12dc3a202a09.png,"Ningbo GZX PV Technology CO,. LTD is one of professional manufacturers of PV junction box. 

We provide to the customer with Safety, Quick and Reliable Solution of PV Junction Box.",China,www.gzxpv.com,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
"Ningbo Huayu Photovoltaic Technology Co., Ltd.",http://www.hypvbox.com,assets/images/exhibitor-directory/1759042627_r1040ningbohuayu-logo1759042665_1759042627_r1040ningbohuayu-logo.jpg,"Ningbo Huayu Photovoltaic Technology Co., Ltd. is the high tech enterprise especially engaged in R&D, production, sales and service for PV junction box, PV connector and PV cable. We owned more than 25000 square meters floor area. lst phase construction area more than 15000 square meters and over 200 employees with advanced machines and testing equipments to guarantee the daily production capacity to the over 100000 sets. Moreover, Our company has achieved ISO9001:2015, ISO14001:2015 and ISO45001:2018 international management system certificates. And the products are UL, TUV, IEC, ROHS, SGS approved. Welcome to visit our factory!",China,www.hypvbox.com,"Solar Energy > Suppliers of raw materials , other, PV JUNCTION BOX, PV CONNECTOR, PV CABLE"
NINGBO KLS ELECTRONIC CO. LTD.,http://WWW.KLSELE.COM,assets/images/exhibitor-directory/1759025409_logo1759025787_1759025409_logo.jpg,"● KLS was founded in 2002.Now it has developed into one of the top ten electronic component enterprises in China. ● KLS maintains modern manufacturing and R&D base locations in Zhejiang, Shanghai, Jiangsu, Shenzhen and Dongguan in China. ● KLS has developed into a comprehensive group of electronic components,it has more than 10 wholly-owned and holding subsidiaries. ● KLS company has been granted ISO9001 management system certificates,products have been approved by UL,VDE,TUV,CE,RoHS,REACH.",China,WWW.KLSELE.COM,Wind Energy > Electrical and electronics items manufacturers
