State,Date,Year,Month,CPI_Rural,CPI_Urban,CPI_Combined,Inflation_Rural,Inflation_Urban,Inflation_Combined
Uttarakhand,2024-06-01,2024,6,186.67,191.74,189.21,5.16,3.82,4.49
Uttarakhand,2024-07-01,2024,7,187.69,191.5,189.59,5.41,3.37,4.39
Uttarakhand,2024-08-01,2024,8,187.68,192.59,190.14,5.1,3.64,4.37
Uttarakhand,2024-09-01,2024,9,184.97,193.53,189.25,3.28,3.82,3.55
Uttarakhand,2024-10-01,2024,10,185.99,194.28,190.14,3.54,3.9,3.72
Uttarakhand,2024-11-01,2024,11,186.42,198.73,192.57,3.48,5.95,4.72
Uttarakhand,2024-12-01,2024,12,186.68,198.38,192.53,3.32,5.44,4.38
Uttarakhand,2025-01-01,2025,1,187.6,195.42,191.51,3.53,3.55,3.54
Uttarakhand,2025-02-01,2025,2,187.78,196.43,192.1,3.33,3.76,3.55
Uttarakhand,2025-03-01,2025,3,187.56,196.91,192.23,2.91,3.7,3.31
Uttarakhand,2025-04-01,2025,4,188.86,197.47,193.17,3.33,3.68,3.5
Uttarakhand,2025-05-01,2025,5,189.45,198.44,193.94,3.35,3.87,3.61
Uttarakhand,2025-06-01,2025,6,192.46,198.33,195.4,4.69,3.51,4.1
Uttarakhand,2025-07-01,2025,7,193.87,199.73,196.8,5.16,3.92,4.54
Uttarakhand,2025-08-01,2025,8,194.65,200.18,197.41,5.28,3.84,4.56
Uttarakhand,2025-09-01,2025,9,191.29,200.01,195.65,3.17,3.44,3.31
Uttarakhand,2025-10-01,2025,10,191.78,200.31,196.05,3.14,3.29,3.22
Uttarakhand,2025-11-01,2025,11,192.67,205.66,199.16,3.33,5.73,4.53
Uttarakhand,2025-12-01,2025,12,193.97,205.66,199.82,3.74,5.42,4.58
Uttarakhand,2026-01-01,2026,1,194.06,202.3,198.18,3.5,3.39,3.44
West Bengal,2020-01-01,2020,1,139.43,144.37,141.9,6.88,4.32,5.6
West Bengal,2020-02-01,2020,2,138.15,145.81,141.98,5.15,5.88,5.51
West Bengal,2020-03-01,2020,3,136.42,140.59,138.51,3.94,3.45,3.69
West Bengal,2020-04-01,2020,4,137.64,139.92,138.78,4.56,3.89,4.22
West Bengal,2020-05-01,2020,5,137.07,142.41,139.74,6.25,4.36,5.3
West Bengal,2020-06-01,2020,6,138.58,141.7,140.14,6.09,4.25,5.17
West Bengal,2020-07-01,2020,7,145.06,147.95,146.51,5.73,7.0,6.36
West Bengal,2020-08-01,2020,8,145.02,147.95,146.49,3.14,3.13,3.14
West Bengal,2020-09-01,2020,9,142.69,147.61,145.15,5.77,6.6,6.18
West Bengal,2020-10-01,2020,10,145.11,149.4,147.25,5.53,5.69,5.61
West Bengal,2020-11-01,2020,11,146.46,156.98,151.72,6.25,6.37,6.31
West Bengal,2020-12-01,2020,12,146.64,157.37,152.0,4.83,3.5,4.16
West Bengal,2021-01-01,2021,1,147.53,154.61,151.07,5.31,6.56,5.94
West Bengal,2021-02-01,2021,2,146.02,149.54,147.78,3.95,2.77,3.36
West Bengal,2021-03-01,2021,3,145.32,150.92,148.12,3.18,3.42,3.3
West Bengal,2021-04-01,2021,4,144.23,151.51,147.87,2.13,3.53,2.83
West Bengal,2021-05-01,2021,5,145.47,151.61,148.54,2.73,3.31,3.02
West Bengal,2021-06-01,2021,6,149.07,153.05,151.06,4.99,3.99,4.49
West Bengal,2021-07-01,2021,7,150.51,152.31,151.41,5.72,3.2,4.46
West Bengal,2021-08-01,2021,8,149.31,151.83,150.57,4.6,2.58,3.59
West Bengal,2021-09-01,2021,9,148.5,151.32,149.91,3.76,1.95,2.85
West Bengal,2021-10-01,2021,10,148.18,153.8,150.99,3.26,3.33,3.3
West Bengal,2021-11-01,2021,11,148.3,158.11,153.2,3.07,5.93,4.5
West Bengal,2021-12-01,2021,12,149.26,157.69,153.47,3.46,5.35,4.41
West Bengal,2022-01-01,2022,1,148.12,154.54,151.33,2.41,2.97,2.69
West Bengal,2022-02-01,2022,2,151.46,156.32,153.89,4.44,3.86,4.15
West Bengal,2022-03-01,2022,3,155.7,163.28,159.49,7.08,8.18,7.63
West Bengal,2022-04-01,2022,4,157.66,164.36,161.01,8.15,8.6,8.37
West Bengal,2022-05-01,2022,5,156.74,164.92,160.83,7.24,8.67,7.95
West Bengal,2022-06-01,2022,6,160.0,165.84,162.92,9.19,8.97,9.08
West Bengal,2022-07-01,2022,7,160.87,165.26,163.06,9.5,8.3,8.9
West Bengal,2022-08-01,2022,8,159.7,165.52,162.61,8.42,8.18,8.3
West Bengal,2022-09-01,2022,9,157.18,166.21,161.69,6.44,8.33,7.38
West Bengal,2022-10-01,2022,10,157.55,167.28,162.41,6.41,8.73,7.57
West Bengal,2022-11-01,2022,11,158.27,171.71,164.99,6.63,11.31,8.97
West Bengal,2022-12-01,2022,12,159.64,170.93,165.29,7.28,10.51,8.89
West Bengal,2023-01-01,2023,1,160.67,167.09,163.88,7.69,7.74,7.72
West Bengal,2023-02-01,2023,2,158.95,169.09,164.02,6.28,8.73,7.5
West Bengal,2023-03-01,2023,3,162.37,168.55,165.46,8.28,8.09,8.19
West Bengal,2023-04-01,2023,4,161.67,169.24,165.45,7.54,8.25,7.9
West Bengal,2023-05-01,2023,5,161.39,170.24,165.81,7.09,8.59,7.84
West Bengal,2023-06-01,2023,6,163.85,168.83,166.34,8.45,7.41,7.93
West Bengal,2023-07-01,2023,7,158.05,164.05,161.05,4.35,4.09,4.22
West Bengal,2023-08-01,2023,8,158.6,162.32,160.46,4.45,2.73,3.59
West Bengal,2023-09-01,2023,9,156.29,164.92,160.6,2.68,4.09,3.38
West Bengal,2023-10-01,2023,10,158.11,163.53,160.82,3.61,2.95,3.28
West Bengal,2023-11-01,2023,11,157.64,167.88,162.76,3.05,5.41,4.23
West Bengal,2023-12-01,2023,12,156.99,168.15,162.57,2.37,5.3,3.83
West Bengal,2024-01-01,2024,1,160.15,165.68,162.91,4.17,3.49,3.83
West Bengal,2024-02-01,2024,2,159.11,166.5,162.81,3.24,3.73,3.49
West Bengal,2024-03-01,2024,3,161.01,165.33,163.17,4.22,2.73,3.48
West Bengal,2024-04-01,2024,4,158.15,164.98,161.56,2.12,2.25,2.18
West Bengal,2024-05-01,2024,5,159.42,166.73,163.08,2.68,3.07,2.88
West Bengal,2024-06-01,2024,6,161.22,168.02,164.62,3.59,3.6,3.59
West Bengal,2024-07-01,2024,7,162.43,168.33,165.38,4.11,3.53,3.82
West Bengal,2024-08-01,2024,8,163.28,167.37,165.33,4.41,2.67,3.54
West Bengal,2024-09-01,2024,9,160.42,170.58,165.5,2.33,4.37,3.35
West Bengal,2024-10-01,2024,10,162.69,169.44,166.06,3.53,3.41,3.47
West Bengal,2024-11-01,2024,11,161.98,173.29,167.64,2.83,5.49,4.16
West Bengal,2024-12-01,2024,12,162.36,172.96,167.66,2.82,5.03,3.92
West Bengal,2025-01-01,2025,1,163.64,170.38,167.01,3.38,3.2,3.29
West Bengal,2025-02-01,2025,2,163.95,170.68,167.31,3.33,3.12,3.22
West Bengal,2025-03-01,2025,3,163.37,170.65,167.01,2.72,2.84,2.78
West Bengal,2025-04-01,2025,4,163.33,173.39,168.36,2.45,4.23,3.34
West Bengal,2025-05-01,2025,5,165.79,171.42,168.6,3.75,2.79,3.27
West Bengal,2025-06-01,2025,6,169.6,172.89,171.24,5.88,3.41,4.65
West Bengal,2025-07-01,2025,7,166.53,171.78,169.15,3.72,2.49,3.1
West Bengal,2025-08-01,2025,8,167.09,173.48,170.28,3.82,3.25,3.54
West Bengal,2025-09-01,2025,9,166.5,174.3,170.4,3.22,3.48,3.35
West Bengal,2025-10-01,2025,10,166.34,173.6,169.97,2.87,2.81,2.84
West Bengal,2025-11-01,2025,11,166.99,177.94,172.46,3.03,5.12,4.08
West Bengal,2025-12-01,2025,12,167.59,178.35,172.97,3.16,5.11,4.13
West Bengal,2026-01-01,2026,1,167.23,175.37,171.3,2.7,3.1,2.9
Andaman & Nicobar,2020-01-01,2020,1,141.31,146.02,143.66,5.81,4.62,5.22
Andaman & Nicobar,2020-02-01,2020,2,142.49,147.14,144.82,4.44,6.83,5.63
Andaman & Nicobar,2020-03-01,2020,3,138.77,141.81,140.29,5.59,3.79,4.69
Andaman & Nicobar,2020-04-01,2020,4,137.68,142.74,140.21,5.26,5.97,5.61
Andaman & Nicobar,2020-05-01,2020,5,138.91,142.87,140.89,6.46,5.26,5.86
Andaman & Nicobar,2020-06-01,2020,6,142.36,143.01,142.69,6.75,4.46,5.61
Andaman & Nicobar,2020-07-01,2020,7,146.41,150.38,148.39,3.72,4.4,4.06
Andaman & Nicobar,2020-08-01,2020,8,148.08,151.96,150.02,4.91,6.2,5.56
Andaman & Nicobar,2020-09-01,2020,9,146.69,150.77,148.73,6.75,5.42,6.09
Andaman & Nicobar,2020-10-01,2020,10,146.87,150.83,148.85,5.32,3.3,4.31
Andaman & Nicobar,2020-11-01,2020,11,149.53,159.68,154.6,6.03,4.3,5.16
Andaman & Nicobar,2020-12-01,2020,12,149.16,160.14,154.65,5.39,7.0,6.19
Andaman & Nicobar,2021-01-01,2021,1,149.18,157.39,153.29,5.26,7.27,6.27
Andaman & Nicobar,2021-02-01,2021,2,149.62,154.22,151.92,5.21,4.72,4.97
Andaman & Nicobar,2021-03-01,2021,3,149.52,153.96,151.74,4.78,4.17,4.47
Andaman & Nicobar,2021-04-01,2021,4,148.58,154.62,151.6,3.76,4.23,3.99
Andaman & Nicobar,2021-05-01,2021,5,148.92,154.94,151.93,3.64,4.07,3.85
Andaman & Nicobar,2021-06-01,2021,6,152.97,157.47,155.22,6.09,5.38,5.74
Andaman & Nicobar,2021-07-01,2021,7,153.87,156.66,155.26,6.36,4.46,5.41
Andaman & Nicobar,2021-08-01,2021,8,152.9,156.29,154.6,5.32,3.84,4.58
Andaman & Nicobar,2021-09-01,2021,9,150.2,157.33,153.77,3.12,4.16,3.64
Andaman & Nicobar,2021-10-01,2021,10,152.5,157.23,154.86,4.34,3.72,4.03
Andaman & Nicobar,2021-11-01,2021,11,153.34,163.02,158.18,4.57,7.15,5.86
Andaman & Nicobar,2021-12-01,2021,12,152.43,162.0,157.21,3.6,6.1,4.85
Andaman & Nicobar,2022-01-01,2022,1,153.97,160.56,157.26,4.29,4.79,4.54
Andaman & Nicobar,2022-02-01,2022,2,153.74,160.61,157.18,3.79,4.46,4.12
Andaman & Nicobar,2022-03-01,2022,3,160.19,167.97,164.08,7.79,8.86,8.33
Andaman & Nicobar,2022-04-01,2022,4,162.6,169.74,166.17,9.05,9.62,9.34
Andaman & Nicobar,2022-05-01,2022,5,160.88,168.75,164.82,7.54,8.6,8.07
Andaman & Nicobar,2022-06-01,2022,6,163.32,170.7,167.01,8.81,9.47,9.14
Andaman & Nicobar,2022-07-01,2022,7,166.45,170.65,168.55,10.54,9.07,9.8
Andaman & Nicobar,2022-08-01,2022,8,167.42,171.48,169.45,10.82,9.22,10.02
Andaman & Nicobar,2022-09-01,2022,9,164.6,172.64,168.62,8.6,9.58,9.09
Andaman & Nicobar,2022-10-01,2022,10,164.65,171.55,168.1,8.28,8.52,8.4
Andaman & Nicobar,2022-11-01,2022,11,164.63,176.8,170.72,7.92,11.46,9.69
Andaman & Nicobar,2022-12-01,2022,12,164.59,178.41,171.5,7.55,12.09,9.82
Andaman & Nicobar,2023-01-01,2023,1,167.56,175.03,171.3,9.14,9.59,9.36
Andaman & Nicobar,2023-02-01,2023,2,166.85,174.55,170.7,8.33,8.92,8.62
Andaman & Nicobar,2023-03-01,2023,3,167.09,175.75,171.42,8.13,9.3,8.72
Andaman & Nicobar,2023-04-01,2023,4,167.16,175.67,171.41,7.84,8.88,8.36
Andaman & Nicobar,2023-05-01,2023,5,167.09,175.66,171.37,7.45,8.51,7.98
Andaman & Nicobar,2023-06-01,2023,6,171.9,176.98,174.44,10.2,8.97,9.58
Andaman & Nicobar,2023-07-01,2023,7,166.85,169.48,168.17,6.63,4.0,5.31
Andaman & Nicobar,2023-08-01,2023,8,165.8,170.05,167.92,5.62,4.0,4.81
Andaman & Nicobar,2023-09-01,2023,9,164.46,171.63,168.05,4.44,4.63,4.53
Andaman & Nicobar,2023-10-01,2023,10,164.32,170.37,167.34,4.02,3.51,3.77
Andaman & Nicobar,2023-11-01,2023,11,163.94,175.02,169.48,3.47,5.99,4.73
Andaman & Nicobar,2023-12-01,2023,12,164.95,176.56,170.75,3.78,6.57,5.18
Andaman & Nicobar,2024-01-01,2024,1,166.69,173.24,169.96,4.55,4.23,4.39
Andaman & Nicobar,2024-02-01,2024,2,165.23,173.52,169.37,3.31,4.06,3.69
Andaman & Nicobar,2024-03-01,2024,3,166.84,175.47,171.15,4.0,4.89,4.44
Andaman & Nicobar,2024-04-01,2024,4,165.75,173.78,169.76,3.01,3.54,3.27
Andaman & Nicobar,2024-05-01,2024,5,167.45,175.22,171.34,3.74,4.07,3.9
Andaman & Nicobar,2024-06-01,2024,6,168.7,175.2,171.95,4.2,3.72,3.96
Andaman & Nicobar,2024-07-01,2024,7,170.45,175.13,172.79,4.96,3.35,4.15
Andaman & Nicobar,2024-08-01,2024,8,170.6,175.97,173.28,4.74,3.51,4.12
Andaman & Nicobar,2024-09-01,2024,9,167.37,176.75,172.06,2.45,3.64,3.04
Andaman & Nicobar,2024-10-01,2024,10,169.48,176.33,172.9,3.42,3.07,3.25
Andaman & Nicobar,2024-11-01,2024,11,171.08,181.05,176.07,4.09,5.5,4.79
Andaman & Nicobar,2024-12-01,2024,12,170.05,182.58,176.31,3.15,6.05,4.6
Andaman & Nicobar,2025-01-01,2025,1,171.32,178.61,174.97,3.62,3.42,3.52
Andaman & Nicobar,2025-02-01,2025,2,173.13,180.11,176.62,4.4,3.96,4.18
Andaman & Nicobar,2025-03-01,2025,3,172.69,181.49,177.09,3.83,4.43,4.13
Andaman & Nicobar,2025-04-01,2025,4,171.08,181.48,176.28,2.55,4.1,3.33
Andaman & Nicobar,2025-05-01,2025,5,173.22,181.62,177.42,3.53,3.86,3.69
Andaman & Nicobar,2025-06-01,2025,6,177.58,181.68,179.63,5.83,3.58,4.7
Andaman & Nicobar,2025-07-01,2025,7,177.49,182.46,179.98,5.46,3.7,4.58
Andaman & Nicobar,2025-08-01,2025,8,177.26,183.39,180.33,5.02,3.91,4.46
Andaman & Nicobar,2025-09-01,2025,9,175.62,184.83,180.22,3.75,4.4,4.07
Andaman & Nicobar,2025-10-01,2025,10,175.01,183.08,179.04,3.08,3.1,3.09
Andaman & Nicobar,2025-11-01,2025,11,177.35,188.28,182.82,4.16,5.7,4.93
Andaman & Nicobar,2025-12-01,2025,12,176.13,189.05,182.59,3.14,5.82,4.48
Andaman & Nicobar,2026-01-01,2026,1,176.3,185.29,180.79,2.95,3.4,3.17
Chandigarh,2020-01-01,2020,1,141.3,148.34,144.82,6.2,5.13,5.66
Chandigarh,2020-02-01,2020,2,142.9,147.3,145.1,4.45,5.35,4.9
Chandigarh,2020-03-01,2020,3,139.0,143.17,141.09,5.41,3.88,4.65
Chandigarh,2020-04-01,2020,4,139.5,144.11,141.81,3.97,4.93,4.45
Chandigarh,2020-05-01,2020,5,141.64,144.09,142.86,5.65,3.23,4.44
Chandigarh,2020-06-01,2020,6,145.93,146.56,146.25,3.93,4.83,4.38
Chandigarh,2020-07-01,2020,7,148.63,152.95,150.79,6.61,5.09,5.85
Chandigarh,2020-08-01,2020,8,147.86,151.23,149.54,6.22,6.1,6.16
Chandigarh,2020-09-01,2020,9,147.42,153.95,150.68,3.26,5.79,4.53
Chandigarh,2020-10-01,2020,10,147.59,153.86,150.72,5.96,6.59,6.27
Chandigarh,2020-11-01,2020,11,149.9,162.72,156.31,5.33,5.85,5.59
Chandigarh,2020-12-01,2020,12,154.04,162.7,158.37,6.69,4.32,5.51
Chandigarh,2021-01-01,2021,1,152.37,160.33,156.35,6.49,8.27,7.38
Chandigarh,2021-02-01,2021,2,149.38,155.63,152.51,4.0,4.67,4.33
Chandigarh,2021-03-01,2021,3,149.45,156.76,153.11,3.65,4.99,4.32
Chandigarh,2021-04-01,2021,4,152.87,157.45,155.16,5.61,5.03,5.32
Chandigarh,2021-05-01,2021,5,153.46,157.64,155.55,5.62,4.73,5.17
Chandigarh,2021-06-01,2021,6,154.02,159.3,156.66,5.6,5.4,5.5
Chandigarh,2021-07-01,2021,7,155.2,159.69,157.45,6.0,5.24,5.62
Chandigarh,2021-08-01,2021,8,156.68,159.81,158.25,6.61,4.89,5.75
Chandigarh,2021-09-01,2021,9,154.02,159.83,156.92,4.4,4.49,4.45
Chandigarh,2021-10-01,2021,10,154.48,161.55,158.02,4.32,5.2,4.76
Chandigarh,2021-11-01,2021,11,155.57,163.93,159.75,4.67,6.33,5.5
Chandigarh,2021-12-01,2021,12,155.24,165.13,160.19,4.06,6.68,5.37
Chandigarh,2022-01-01,2022,1,156.93,161.59,159.26,4.8,3.98,4.39
Chandigarh,2022-02-01,2022,2,156.99,162.64,159.81,4.46,4.25,4.35
Chandigarh,2022-03-01,2022,3,162.28,173.36,167.82,7.58,10.69,9.14
Chandigarh,2022-04-01,2022,4,163.86,173.38,168.62,8.23,10.27,9.25
Chandigarh,2022-05-01,2022,5,166.24,172.85,169.55,9.4,9.51,9.46
Chandigarh,2022-06-01,2022,6,167.05,174.91,170.98,9.54,10.39,9.97
Chandigarh,2022-07-01,2022,7,169.34,174.25,171.79,10.63,9.55,10.09
Chandigarh,2022-08-01,2022,8,168.16,175.67,171.92,9.47,10.02,9.75
Chandigarh,2022-09-01,2022,9,164.34,175.56,169.95,6.6,9.53,8.07
Chandigarh,2022-10-01,2022,10,166.75,177.91,172.33,7.77,10.58,9.18
Chandigarh,2022-11-01,2022,11,169.43,180.79,175.11,9.12,11.95,10.53
Chandigarh,2022-12-01,2022,12,169.73,180.15,174.94,8.92,11.13,10.02
Chandigarh,2023-01-01,2023,1,169.45,178.77,174.11,8.35,9.86,9.11
Chandigarh,2023-02-01,2023,2,171.51,178.35,174.93,9.28,9.2,9.24
Chandigarh,2023-03-01,2023,3,171.3,179.82,175.56,8.77,9.69,9.23
Chandigarh,2023-04-01,2023,4,172.06,181.03,176.55,8.87,10.02,9.44
Chandigarh,2023-05-01,2023,5,170.43,181.4,175.92,7.46,9.84,8.65
Chandigarh,2023-06-01,2023,6,174.39,182.08,178.24,9.57,9.84,9.71
Chandigarh,2023-07-01,2023,7,169.22,174.92,172.07,5.95,5.14,5.54
Chandigarh,2023-08-01,2023,8,168.76,174.54,171.65,5.3,4.52,4.91
Chandigarh,2023-09-01,2023,9,169.58,176.07,172.82,5.44,5.05,5.25
Chandigarh,2023-10-01,2023,10,167.49,175.24,171.37,3.79,4.18,3.99
Chandigarh,2023-11-01,2023,11,169.41,179.52,174.47,4.62,6.34,5.48
Chandigarh,2023-12-01,2023,12,166.03,181.16,173.59,2.18,6.92,4.55
Chandigarh,2024-01-01,2024,1,170.77,176.86,173.82,4.74,4.02,4.38
Chandigarh,2024-02-01,2024,2,171.52,177.67,174.59,4.84,4.12,4.48
Chandigarh,2024-03-01,2024,3,172.29,177.23,174.76,4.96,3.49,4.23
Chandigarh,2024-04-01,2024,4,172.04,179.03,175.53,4.46,4.17,4.31
Chandigarh,2024-05-01,2024,5,172.81,179.14,175.98,4.57,3.87,4.22
Chandigarh,2024-06-01,2024,6,175.38,181.81,178.59,5.77,5.04,5.41
Chandigarh,2024-07-01,2024,7,176.45,181.77,179.11,6.06,4.65,5.36
Chandigarh,2024-08-01,2024,8,176.22,181.88,179.05,5.57,4.35,4.96
Chandigarh,2024-09-01,2024,9,176.24,180.97,178.6,5.23,3.46,4.35
Chandigarh,2024-10-01,2024,10,174.1,182.12,178.11,3.61,3.76,3.69
Chandigarh,2024-11-01,2024,11,175.11,186.78,180.95,3.87,6.05,4.96
Chandigarh,2024-12-01,2024,12,176.62,189.62,183.12,4.42,7.29,5.86
Chandigarh,2025-01-01,2025,1,177.3,184.38,180.84,4.48,3.96,4.22
Chandigarh,2025-02-01,2025,2,175.61,185.35,180.48,3.15,4.15,3.65
Chandigarh,2025-03-01,2025,3,176.91,186.65,181.78,3.58,4.52,4.05
Chandigarh,2025-04-01,2025,4,178.12,185.67,181.9,3.95,3.62,3.79
Chandigarh,2025-05-01,2025,5,178.85,187.25,183.05,4.04,4.15,4.09
Chandigarh,2025-06-01,2025,6,182.24,187.31,184.78,5.67,3.83,4.75
Chandigarh,2025-07-01,2025,7,180.76,187.35,184.06,4.48,3.5,3.99
Chandigarh,2025-08-01,2025,8,181.96,189.43,185.69,4.83,4.3,4.57
Chandigarh,2025-09-01,2025,9,180.84,189.83,185.33,3.85,4.17,4.01
Chandigarh,2025-10-01,2025,10,180.57,189.32,184.95,3.38,3.55,3.46
Chandigarh,2025-11-01,2025,11,182.82,196.36,189.59,4.33,7.04,5.68
Chandigarh,2025-12-01,2025,12,180.47,195.35,187.91,2.66,6.13,4.4
Chandigarh,2026-01-01,2026,1,182.73,192.87,187.8,3.62,4.44,4.03
Dadra & Nagar Haveli,2020-01-01,2020,1,149.83,155.24,152.53,3.44,6.94,5.19
Dadra & Nagar Haveli,2020-02-01,2020,2,150.98,153.45,152.21,6.71,5.48,6.1
Dadra & Nagar Haveli,2020-03-01,2020,3,145.61,148.93,147.27,6.55,6.95,6.75
Dadra & Nagar Haveli,2020-04-01,2020,4,147.33,150.86,149.1,3.78,3.39,3.58
Dadra & Nagar Haveli,2020-05-01,2020,5,146.11,150.41,148.26,5.4,4.88,5.14
Dadra & Nagar Haveli,2020-06-01,2020,6,149.98,149.17,149.57,4.53,5.82,5.18
Dadra & Nagar Haveli,2020-07-01,2020,7,154.07,156.76,155.41,6.84,6.59,6.72
Dadra & Nagar Haveli,2020-08-01,2020,8,155.65,158.06,156.86,4.67,6.34,5.5
Dadra & Nagar Haveli,2020-09-01,2020,9,151.54,158.02,154.78,6.45,6.23,6.34
Dadra & Nagar Haveli,2020-10-01,2020,10,151.61,158.8,155.2,4.44,6.13,5.29
Dadra & Nagar Haveli,2020-11-01,2020,11,156.38,166.54,161.46,5.76,5.59,5.67
Dadra & Nagar Haveli,2020-12-01,2020,12,156.9,166.04,161.47,5.04,3.92,4.48
Dadra & Nagar Haveli,2021-01-01,2021,1,156.74,163.62,160.18,4.56,5.63,5.1
Dadra & Nagar Haveli,2021-02-01,2021,2,153.84,158.91,156.37,2.42,2.37,2.39
Dadra & Nagar Haveli,2021-03-01,2021,3,152.33,160.23,156.28,1.21,2.99,2.1
Dadra & Nagar Haveli,2021-04-01,2021,4,154.51,159.72,157.11,2.45,2.44,2.45
Dadra & Nagar Haveli,2021-05-01,2021,5,156.27,160.67,158.47,3.41,2.84,3.12
Dadra & Nagar Haveli,2021-06-01,2021,6,156.34,160.35,158.35,3.25,2.41,2.83
Dadra & Nagar Haveli,2021-07-01,2021,7,157.29,160.74,159.01,3.66,2.44,3.05
Dadra & Nagar Haveli,2021-08-01,2021,8,158.5,159.75,159.13,4.25,1.59,2.92
Dadra & Nagar Haveli,2021-09-01,2021,9,156.59,162.05,159.32,2.79,2.84,2.81
Dadra & Nagar Haveli,2021-10-01,2021,10,156.97,163.39,160.18,2.84,3.47,3.15
Dadra & Nagar Haveli,2021-11-01,2021,11,155.88,164.49,160.19,1.92,3.94,2.93
Dadra & Nagar Haveli,2021-12-01,2021,12,155.17,165.1,160.14,1.25,4.11,2.68
Dadra & Nagar Haveli,2022-01-01,2022,1,157.09,162.41,159.75,2.3,2.19,2.25
Dadra & Nagar Haveli,2022-02-01,2022,2,157.96,163.37,160.67,2.67,2.58,2.62
Dadra & Nagar Haveli,2022-03-01,2022,3,163.44,170.98,167.21,6.02,7.13,6.58
Dadra & Nagar Haveli,2022-04-01,2022,4,163.42,172.14,167.78,5.8,7.63,6.71
Dadra & Nagar Haveli,2022-05-01,2022,5,165.24,171.68,168.46,6.76,7.12,6.94
Dadra & Nagar Haveli,2022-06-01,2022,6,168.09,173.04,170.56,8.39,7.74,8.07
Dadra & Nagar Haveli,2022-07-01,2022,7,166.56,174.9,170.73,7.19,8.68,7.93
Dadra & Nagar Haveli,2022-08-01,2022,8,169.7,173.63,171.66,9.0,7.67,8.33
Dadra & Nagar Haveli,2022-09-01,2022,9,166.42,173.7,170.06,6.68,7.49,7.09
Dadra & Nagar Haveli,2022-10-01,2022,10,165.46,175.41,170.43,5.86,8.32,7.09
Dadra & Nagar Haveli,2022-11-01,2022,11,165.26,176.61,170.94,5.53,8.84,7.18
Dadra & Nagar Haveli,2022-12-01,2022,12,166.12,179.06,172.59,5.87,10.12,7.99
Dadra & Nagar Haveli,2023-01-01,2023,1,165.83,175.92,170.88,5.48,7.96,6.72
Dadra & Nagar Haveli,2023-02-01,2023,2,166.07,175.78,170.92,5.43,7.65,6.54
Dadra & Nagar Haveli,2023-03-01,2023,3,169.26,175.27,172.27,7.25,7.12,7.19
Dadra & Nagar Haveli,2023-04-01,2023,4,169.03,176.01,172.52,6.9,7.36,7.13
Dadra & Nagar Haveli,2023-05-01,2023,5,169.09,177.38,173.24,6.72,7.97,7.35
Dadra & Nagar Haveli,2023-06-01,2023,6,171.32,176.47,173.9,7.93,7.2,7.56
Dadra & Nagar Haveli,2023-07-01,2023,7,164.94,168.56,166.75,3.71,2.19,2.95
Dadra & Nagar Haveli,2023-08-01,2023,8,165.05,169.77,167.41,3.58,2.71,3.15
Dadra & Nagar Haveli,2023-09-01,2023,9,162.93,170.44,166.69,2.06,2.91,2.48
Dadra & Nagar Haveli,2023-10-01,2023,10,164.55,170.97,167.76,2.88,3.02,2.95
Dadra & Nagar Haveli,2023-11-01,2023,11,165.17,174.28,169.73,3.07,4.8,3.93
Dadra & Nagar Haveli,2023-12-01,2023,12,164.9,174.45,169.67,2.7,4.7,3.7
Dadra & Nagar Haveli,2024-01-01,2024,1,164.29,170.68,167.48,2.13,2.22,2.18
Dadra & Nagar Haveli,2024-02-01,2024,2,164.85,171.6,168.22,2.28,2.57,2.43
Dadra & Nagar Haveli,2024-03-01,2024,3,165.19,173.59,169.39,2.3,3.55,2.93
Dadra & Nagar Haveli,2024-04-01,2024,4,167.49,171.39,169.44,3.53,2.04,2.78
Dadra & Nagar Haveli,2024-05-01,2024,5,165.48,172.4,168.94,2.1,2.43,2.26
Dadra & Nagar Haveli,2024-06-01,2024,6,167.49,172.38,169.93,3.14,2.22,2.68
Dadra & Nagar Haveli,2024-07-01,2024,7,170.0,172.98,171.49,4.49,2.37,3.43
Dadra & Nagar Haveli,2024-08-01,2024,8,171.27,173.72,172.49,5.07,2.6,3.84
Dadra & Nagar Haveli,2024-09-01,2024,9,166.81,173.31,170.06,2.15,2.16,2.15
Dadra & Nagar Haveli,2024-10-01,2024,10,167.82,173.9,170.86,2.58,2.3,2.44
Dadra & Nagar Haveli,2024-11-01,2024,11,168.1,177.83,172.96,2.55,4.41,3.48
Dadra & Nagar Haveli,2024-12-01,2024,12,167.14,178.64,172.89,1.78,4.68,3.23
Dadra & Nagar Haveli,2025-01-01,2025,1,167.4,173.62,170.51,1.75,1.54,1.64
Dadra & Nagar Haveli,2025-02-01,2025,2,167.58,175.26,171.42,1.67,2.3,1.98
Dadra & Nagar Haveli,2025-03-01,2025,3,167.64,174.82,171.23,1.52,1.84,1.68
Dadra & Nagar Haveli,2025-04-01,2025,4,169.13,175.85,172.49,2.23,2.24,2.24
Dadra & Nagar Haveli,2025-05-01,2025,5,169.13,178.17,173.65,2.04,3.39,2.72
Dadra & Nagar Haveli,2025-06-01,2025,6,171.89,176.7,174.29,3.52,2.34,2.93
Dadra & Nagar Haveli,2025-07-01,2025,7,171.94,176.76,174.35,3.36,2.17,2.76
Dadra & Nagar Haveli,2025-08-01,2025,8,171.28,175.9,173.59,2.77,1.48,2.13
