feature,reason,path,session_timestamp
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/25/rollout-2026-02-25T14-58-53-019c9397-ecf2-76c0-82b2-ba3ee2d4a09b.jsonl,2026-02-25T06:58:53.298Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/26/rollout-2026-02-26T10-57-35-019c97e1-6028-76a1-8a55-b90b2b2d04a3.jsonl,2026-02-26T02:57:35.784Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/26/rollout-2026-02-26T11-00-20-019c97e3-e3ab-7fd0-83eb-fae07ba4b7d0.jsonl,2026-02-26T03:00:20.540Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/27/rollout-2026-02-27T14-25-11-019c9dc5-cc6b-7af0-a494-80b68c2dbe0b.jsonl,2026-02-27T06:25:11.791Z
apply_patch,Multiple shell-based file edits where structured patching could reduce risk.,sessions/2026/02/27/rollout-2026-02-27T14-25-11-019c9dc5-cc6b-7af0-a494-80b68c2dbe0b.jsonl,2026-02-27T06:25:11.791Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/27/rollout-2026-02-27T16-03-27-019c9e1f-c29d-7a00-87f0-b9d6a6c3760c.jsonl,2026-02-27T08:03:27.521Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/27/rollout-2026-02-27T16-03-27-019c9e1f-c29d-7a00-87f0-b9d6a6c3760c.jsonl,2026-02-27T08:03:27.521Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/28/rollout-2026-02-28T11-23-34-019ca245-e0dc-7932-be83-05f3cb4ef1f1.jsonl,2026-02-28T03:23:34.496Z
apply_patch,Multiple shell-based file edits where structured patching could reduce risk.,sessions/2026/02/28/rollout-2026-02-28T11-23-34-019ca245-e0dc-7932-be83-05f3cb4ef1f1.jsonl,2026-02-28T03:23:34.496Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/28/rollout-2026-02-28T11-23-34-019ca245-e0dc-7932-be83-05f3cb4ef1f1.jsonl,2026-02-28T03:23:34.496Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/28/rollout-2026-02-28T14-18-01-019ca2e5-9726-7520-974d-4a081bdb083c.jsonl,2026-02-28T06:18:01.385Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/28/rollout-2026-02-28T20-54-24-019ca450-7d09-7113-b424-05ff02a1964e.jsonl,2026-02-28T12:54:24.268Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/28/rollout-2026-02-28T22-06-37-019ca492-9bfb-7b03-9356-9be80ad39c3a.jsonl,2026-02-28T14:06:37.566Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2026/02/28/rollout-2026-02-28T22-13-30-019ca498-ea1a-74b3-8122-ee9be49144f3.jsonl,2026-02-28T14:13:30.781Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/28/rollout-2026-02-28T23-07-31-019ca4ca-5ce3-7760-8975-b13b9608c500.jsonl,2026-02-28T15:07:31.431Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/03/01/rollout-2026-03-01T10-58-58-019ca755-b66d-73a2-a19f-0603ff37f93e.jsonl,2026-03-01T02:58:58.288Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/03/01/rollout-2026-03-01T10-58-58-019ca755-b66d-73a2-a19f-0603ff37f93e.jsonl,2026-03-01T02:58:58.288Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2026/03/01/rollout-2026-03-01T11-08-56-019ca75e-d6dc-7612-a09b-b3bdcff04025.jsonl,2026-03-01T03:08:56.415Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2026/03/01/rollout-2026-03-01T11-32-05-019ca774-08ba-77a2-984c-8a548b07df02.jsonl,2026-03-01T03:32:05.437Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2026/03/01/rollout-2026-03-01T12-28-16-019ca7a7-774d-79d1-9d91-eeed50239559.jsonl,2026-03-01T04:28:16.081Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2026/03/01/rollout-2026-03-01T12-28-16-019ca7a7-7762-7e60-8f9f-9638457aa473.jsonl,2026-03-01T04:28:16.102Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2026/03/01/rollout-2026-03-01T12-28-16-019ca7a7-7787-7e41-9316-5e8f35487dc3.jsonl,2026-03-01T04:28:16.142Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2026/03/01/rollout-2026-03-01T12-28-16-019ca7a7-77b3-7570-9b5e-a929945316ac.jsonl,2026-03-01T04:28:16.193Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-101d1dab-7faf-4a1b-abfe-48754d8d5d79.json,2025-04-17T00:54:33.643Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-24a13cc1-f028-4ce7-af57-d0a51e94838d.json,2025-04-17T00:53:44.285Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-2895d7c3-04ed-4a12-bc6b-cdad9505ea76.json,2025-04-17T00:54:56.180Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-314a484c-7921-4fae-a476-2dd082b1036b.json,2025-04-17T01:12:55.058Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/rollout-2025-04-17-314a484c-7921-4fae-a476-2dd082b1036b.json,2025-04-17T01:12:55.058Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-3194addc-4750-40a5-a41a-32f68c41fecf.json,2025-04-17T00:53:58.826Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-327d6a61-53a3-4473-a2f2-d9f60926347f.json,2025-04-17T00:54:51.859Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-33a6bf35-d95b-4a16-8237-331ebf1c13fe.json,2025-04-17T00:54:06.082Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-361702f0-c3fd-4a3e-a67c-b527cb694fe1.json,2025-04-17T00:54:29.026Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-376169d3-b1a9-4b80-95cd-845bfe029987.json,2025-04-17T00:55:35.188Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-46b88a3e-d939-4161-8f65-ce57f5e67879.json,2025-04-17T00:55:01.763Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-62ee28af-a45c-469c-9f2e-4f337f791780.json,2025-04-17T00:54:46.960Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-6ba63033-3989-440a-96c6-e7e680348225.json,2025-04-17T00:54:19.614Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-6baa5d0d-5050-4807-a308-3e54dcf6f82e.json,2025-04-17T00:53:51.210Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-7196e427-2eb0-48f1-81c5-25210a6fd7a9.json,2025-04-17T00:55:49.664Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-835162dc-4a1a-4c58-a862-b4c87d3f5057.json,2025-04-17T00:53:55.758Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-87416d64-2a65-44dd-92bf-1b05b1dbf440.json,2025-04-17T00:53:40.700Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-8b86763a-2199-468d-8790-24a76d2f5c71.json,2025-04-17T00:53:47.971Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-90b67601-d8af-4148-a9cc-410537ef658e.json,2025-04-17T00:55:38.749Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-90f352ba-8e34-4941-93dd-33112a05fa2e.json,2025-04-17T01:13:02.686Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/rollout-2025-04-17-90f352ba-8e34-4941-93dd-33112a05fa2e.json,2025-04-17T01:13:02.686Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-a3fd7edd-0a7e-4d94-8807-97e4eb69a22b.json,2025-04-17T00:54:01.694Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-d106a5c5-86e7-4675-a3ef-ae6d58ce91f8.json,2025-04-17T01:12:49.575Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-e4ab9ea6-26e5-4e4e-9f26-52313e9a8a85.json,2025-04-17T00:55:05.506Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-e5d58062-11ab-4e92-a314-487d6468e6e0.json,2025-04-17T00:54:14.274Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/rollout-2025-04-17-f3266e31-d334-4aa0-9d6c-1db0572464fd.json,2025-04-17T00:54:23.300Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/rollout-2025-04-27-13a276c2-aa5d-4375-b3da-4cb386f5453f.json,2025-04-27T14:39:40.650Z
apply_patch,Multiple shell-based file edits where structured patching could reduce risk.,sessions/rollout-2025-04-27-13a276c2-aa5d-4375-b3da-4cb386f5453f.json,2025-04-27T14:39:40.650Z
